NAME,B19013_001E,state,county,tract,block group
"Block Group 2, Census Tract 5551.03, Los Angeles County, California",78750.0,06,037,555103,2
"Block Group 1, Census Tract 5705.01, Los Angeles County, California",60128.0,06,037,570501,1
"Block Group 4, Census Tract 5705.01, Los Angeles County, California",53988.0,06,037,570501,4
"Block Group 4, Census Tract 5705.02, Los Angeles County, California",51538.0,06,037,570502,4
"Block Group 1, Census Tract 5705.02, Los Angeles County, California",72208.0,06,037,570502,1
"Block Group 2, Census Tract 5705.02, Los Angeles County, California",58750.0,06,037,570502,2
"Block Group 1, Census Tract 1953, Los Angeles County, California",77634.0,06,037,195300,1
"Block Group 3, Census Tract 1953, Los Angeles County, California",61544.0,06,037,195300,3
"Block Group 3, Census Tract 1956, Los Angeles County, California",91544.0,06,037,195600,3
"Block Group 4, Census Tract 1956, Los Angeles County, California",78098.0,06,037,195600,4
"Block Group 2, Census Tract 1994, Los Angeles County, California",41000.0,06,037,199400,2
"Block Group 1, Census Tract 1994, Los Angeles County, California",46136.0,06,037,199400,1
"Block Group 3, Census Tract 1998, Los Angeles County, California",32552.0,06,037,199800,3
"Block Group 2, Census Tract 1998, Los Angeles County, California",45125.0,06,037,199800,2
"Block Group 1, Census Tract 1998, Los Angeles County, California",37361.0,06,037,199800,1
"Block Group 4, Census Tract 1998, Los Angeles County, California",29531.0,06,037,199800,4
"Block Group 1, Census Tract 2015.04, Los Angeles County, California",53750.0,06,037,201504,1
"Block Group 2, Census Tract 2048.20, Los Angeles County, California",47900.0,06,037,204820,2
"Block Group 1, Census Tract 2048.20, Los Angeles County, California",31029.0,06,037,204820,1
"Block Group 2, Census Tract 2062, Los Angeles County, California",26039.0,06,037,206200,2
"Block Group 1, Census Tract 2062, Los Angeles County, California",9471.0,06,037,206200,1
"Block Group 1, Census Tract 2087.20, Los Angeles County, California",27074.0,06,037,208720,1
"Block Group 2, Census Tract 2087.20, Los Angeles County, California",45809.0,06,037,208720,2
"Block Group 2, Census Tract 2118.02, Los Angeles County, California",42321.0,06,037,211802,2
"Block Group 1, Census Tract 5439.03, Los Angeles County, California",57000.0,06,037,543903,1
"Block Group 2, Census Tract 1231.03, Los Angeles County, California",41689.0,06,037,123103,2
"Block Group 2, Census Tract 1200.20, Los Angeles County, California",33611.0,06,037,120020,2
"Block Group 2, Census Tract 1199, Los Angeles County, California",87813.0,06,037,119900,2
"Block Group 4, Census Tract 6500.01, Los Angeles County, California",146583.0,06,037,650001,4
"Block Group 3, Census Tract 6500.01, Los Angeles County, California",106154.0,06,037,650001,3
"Block Group 2, Census Tract 2270.20, Los Angeles County, California",39028.0,06,037,227020,2
"Block Group 3, Census Tract 2287.20, Los Angeles County, California",33988.0,06,037,228720,3
"Block Group 2, Census Tract 2287.20, Los Angeles County, California",47000.0,06,037,228720,2
"Block Group 1, Census Tract 2287.20, Los Angeles County, California",48024.0,06,037,228720,1
"Block Group 1, Census Tract 2292, Los Angeles County, California",,06,037,229200,1
"Block Group 2, Census Tract 2292, Los Angeles County, California",52344.0,06,037,229200,2
"Block Group 4, Census Tract 2313, Los Angeles County, California",85188.0,06,037,231300,4
"Block Group 2, Census Tract 2313, Los Angeles County, California",75833.0,06,037,231300,2
"Block Group 1, Census Tract 2313, Los Angeles County, California",33900.0,06,037,231300,1
"Block Group 3, Census Tract 2313, Los Angeles County, California",47340.0,06,037,231300,3
"Block Group 1, Census Tract 2317.10, Los Angeles County, California",11932.0,06,037,231710,1
"Block Group 2, Census Tract 2317.10, Los Angeles County, California",39375.0,06,037,231710,2
"Block Group 3, Census Tract 2317.10, Los Angeles County, California",27269.0,06,037,231710,3
"Block Group 1, Census Tract 2327, Los Angeles County, California",34211.0,06,037,232700,1
"Block Group 2, Census Tract 2362.02, Los Angeles County, California",23111.0,06,037,236202,2
"Block Group 2, Census Tract 6005.02, Los Angeles County, California",65450.0,06,037,600502,2
"Block Group 1, Census Tract 6005.02, Los Angeles County, California",71071.0,06,037,600502,1
"Block Group 1, Census Tract 6007.02, Los Angeles County, California",74265.0,06,037,600702,1
"Block Group 2, Census Tract 6007.04, Los Angeles County, California",72679.0,06,037,600704,2
"Block Group 1, Census Tract 6010.01, Los Angeles County, California",61964.0,06,037,601001,1
"Block Group 2, Census Tract 6012.11, Los Angeles County, California",46618.0,06,037,601211,2
"Block Group 1, Census Tract 6012.11, Los Angeles County, California",43846.0,06,037,601211,1
"Block Group 2, Census Tract 6015.01, Los Angeles County, California",36222.0,06,037,601501,2
"Block Group 1, Census Tract 6018.01, Los Angeles County, California",40489.0,06,037,601801,1
"Block Group 2, Census Tract 6018.01, Los Angeles County, California",43750.0,06,037,601801,2
"Block Group 1, Census Tract 6020.02, Los Angeles County, California",37243.0,06,037,602002,1
"Block Group 1, Census Tract 6021.05, Los Angeles County, California",44688.0,06,037,602105,1
"Block Group 3, Census Tract 6021.05, Los Angeles County, California",61161.0,06,037,602105,3
"Block Group 1, Census Tract 6204, Los Angeles County, California",114300.0,06,037,620400,1
"Block Group 1, Census Tract 5040.01, Los Angeles County, California",80250.0,06,037,504001,1
"Block Group 2, Census Tract 5300.06, Los Angeles County, California",53167.0,06,037,530006,2
"Block Group 3, Census Tract 4339.01, Los Angeles County, California",30163.0,06,037,433901,3
"Block Group 2, Census Tract 4339.01, Los Angeles County, California",40282.0,06,037,433901,2
"Block Group 4, Census Tract 5009, Los Angeles County, California",24481.0,06,037,500900,4
"Block Group 3, Census Tract 5014, Los Angeles County, California",65610.0,06,037,501400,3
"Block Group 1, Census Tract 5014, Los Angeles County, California",50875.0,06,037,501400,1
"Block Group 2, Census Tract 5014, Los Angeles County, California",30820.0,06,037,501400,2
"Block Group 1, Census Tract 5015.01, Los Angeles County, California",102292.0,06,037,501501,1
"Block Group 3, Census Tract 5018.02, Los Angeles County, California",80260.0,06,037,501802,3
"Block Group 1, Census Tract 5018.02, Los Angeles County, California",75438.0,06,037,501802,1
"Block Group 2, Census Tract 5018.02, Los Angeles County, California",42656.0,06,037,501802,2
"Block Group 2, Census Tract 5019, Los Angeles County, California",114071.0,06,037,501900,2
"Block Group 1, Census Tract 5019, Los Angeles County, California",66711.0,06,037,501900,1
"Block Group 3, Census Tract 5019, Los Angeles County, California",121250.0,06,037,501900,3
"Block Group 4, Census Tract 5019, Los Angeles County, California",77431.0,06,037,501900,4
"Block Group 1, Census Tract 5024.01, Los Angeles County, California",88393.0,06,037,502401,1
"Block Group 2, Census Tract 5024.01, Los Angeles County, California",46290.0,06,037,502401,2
"Block Group 2, Census Tract 4012.02, Los Angeles County, California",105662.0,06,037,401202,2
"Block Group 3, Census Tract 4012.02, Los Angeles County, California",91823.0,06,037,401202,3
"Block Group 3, Census Tract 4013.11, Los Angeles County, California",101339.0,06,037,401311,3
"Block Group 2, Census Tract 4013.11, Los Angeles County, California",63424.0,06,037,401311,2
"Block Group 2, Census Tract 4017.03, Los Angeles County, California",86622.0,06,037,401703,2
"Block Group 1, Census Tract 2126.20, Los Angeles County, California",40755.0,06,037,212620,1
"Block Group 1, Census Tract 2133.20, Los Angeles County, California",23830.0,06,037,213320,1
"Block Group 1, Census Tract 2147, Los Angeles County, California",107604.0,06,037,214700,1
"Block Group 1, Census Tract 2122.04, Los Angeles County, California",34513.0,06,037,212204,1
"Block Group 1, Census Tract 2123.03, Los Angeles County, California",41797.0,06,037,212303,1
"Block Group 2, Census Tract 2123.06, Los Angeles County, California",38523.0,06,037,212306,2
"Block Group 2, Census Tract 2264.10, Los Angeles County, California",48864.0,06,037,226410,2
"Block Group 2, Census Tract 2286, Los Angeles County, California",47857.0,06,037,228600,2
"Block Group 2, Census Tract 2321.10, Los Angeles County, California",49129.0,06,037,232110,2
"Block Group 1, Census Tract 2321.10, Los Angeles County, California",25430.0,06,037,232110,1
"Block Group 3, Census Tract 2322, Los Angeles County, California",43667.0,06,037,232200,3
"Block Group 2, Census Tract 2322, Los Angeles County, California",48286.0,06,037,232200,2
"Block Group 4, Census Tract 2348, Los Angeles County, California",54915.0,06,037,234800,4
"Block Group 1, Census Tract 2348, Los Angeles County, California",75458.0,06,037,234800,1
"Block Group 3, Census Tract 2360, Los Angeles County, California",49375.0,06,037,236000,3
"Block Group 3, Census Tract 2962.10, Los Angeles County, California",36813.0,06,037,296210,3
"Block Group 1, Census Tract 2962.10, Los Angeles County, California",43977.0,06,037,296210,1
"Block Group 2, Census Tract 1341.03, Los Angeles County, California",97692.0,06,037,134103,2
"Block Group 1, Census Tract 1341.03, Los Angeles County, California",72131.0,06,037,134103,1
"Block Group 2, Census Tract 4329.02, Los Angeles County, California",81726.0,06,037,432902,2
"Block Group 3, Census Tract 4329.02, Los Angeles County, California",72946.0,06,037,432902,3
"Block Group 1, Census Tract 9201.08, Los Angeles County, California",119289.0,06,037,920108,1
"Block Group 1, Census Tract 9201.12, Los Angeles County, California",59438.0,06,037,920112,1
"Block Group 3, Census Tract 1219, Los Angeles County, California",61190.0,06,037,121900,3
"Block Group 1, Census Tract 1219, Los Angeles County, California",49625.0,06,037,121900,1
"Block Group 2, Census Tract 9006.06, Los Angeles County, California",,06,037,900606,2
"Block Group 1, Census Tract 9006.06, Los Angeles County, California",43810.0,06,037,900606,1
"Block Group 4, Census Tract 9008.03, Los Angeles County, California",67623.0,06,037,900803,4
"Block Group 1, Census Tract 9008.03, Los Angeles County, California",46370.0,06,037,900803,1
"Block Group 3, Census Tract 9008.03, Los Angeles County, California",55000.0,06,037,900803,3
"Block Group 2, Census Tract 9008.03, Los Angeles County, California",57143.0,06,037,900803,2
"Block Group 1, Census Tract 9011.01, Los Angeles County, California",81484.0,06,037,901101,1
"Block Group 2, Census Tract 9011.01, Los Angeles County, California",45900.0,06,037,901101,2
"Block Group 3, Census Tract 5415, Los Angeles County, California",,06,037,541500,3
"Block Group 1, Census Tract 2430, Los Angeles County, California",51176.0,06,037,243000,1
"Block Group 1, Census Tract 6506.02, Los Angeles County, California",73047.0,06,037,650602,1
"Block Group 1, Census Tract 6509.02, Los Angeles County, California",65667.0,06,037,650902,1
"Block Group 3, Census Tract 6509.02, Los Angeles County, California",98462.0,06,037,650902,3
"Block Group 2, Census Tract 6509.02, Los Angeles County, California",92188.0,06,037,650902,2
"Block Group 1, Census Tract 1312, Los Angeles County, California",72266.0,06,037,131200,1
"Block Group 3, Census Tract 1312, Los Angeles County, California",136375.0,06,037,131200,3
"Block Group 1, Census Tract 4083.02, Los Angeles County, California",85968.0,06,037,408302,1
"Block Group 3, Census Tract 4085.03, Los Angeles County, California",110069.0,06,037,408503,3
"Block Group 2, Census Tract 4085.03, Los Angeles County, California",108036.0,06,037,408503,2
"Block Group 1, Census Tract 4085.03, Los Angeles County, California",133708.0,06,037,408503,1
"Block Group 1, Census Tract 4086.24, Los Angeles County, California",82083.0,06,037,408624,1
"Block Group 2, Census Tract 4086.24, Los Angeles County, California",95481.0,06,037,408624,2
"Block Group 3, Census Tract 4800.12, Los Angeles County, California",83446.0,06,037,480012,3
"Block Group 1, Census Tract 4800.12, Los Angeles County, California",71806.0,06,037,480012,1
"Block Group 4, Census Tract 4800.12, Los Angeles County, California",93698.0,06,037,480012,4
"Block Group 1, Census Tract 4037.03, Los Angeles County, California",76983.0,06,037,403703,1
"Block Group 3, Census Tract 4052.01, Los Angeles County, California",50962.0,06,037,405201,3
"Block Group 2, Census Tract 4052.01, Los Angeles County, California",62685.0,06,037,405201,2
"Block Group 2, Census Tract 4052.02, Los Angeles County, California",65030.0,06,037,405202,2
"Block Group 1, Census Tract 1881, Los Angeles County, California",63906.0,06,037,188100,1
"Block Group 3, Census Tract 1881, Los Angeles County, California",,06,037,188100,3
"Block Group 2, Census Tract 1893, Los Angeles County, California",200147.0,06,037,189300,2
"Block Group 1, Census Tract 1893, Los Angeles County, California",187679.0,06,037,189300,1
"Block Group 3, Census Tract 1898, Los Angeles County, California",68048.0,06,037,189800,3
"Block Group 1, Census Tract 1898, Los Angeles County, California",67993.0,06,037,189800,1
"Block Group 3, Census Tract 1348, Los Angeles County, California",62250.0,06,037,134800,3
"Block Group 1, Census Tract 1348, Los Angeles County, California",78594.0,06,037,134800,1
"Block Group 2, Census Tract 1348, Los Angeles County, California",96477.0,06,037,134800,2
"Block Group 5, Census Tract 1348, Los Angeles County, California",63393.0,06,037,134800,5
"Block Group 2, Census Tract 1349.01, Los Angeles County, California",103750.0,06,037,134901,2
"Block Group 1, Census Tract 1349.01, Los Angeles County, California",50924.0,06,037,134901,1
"Block Group 3, Census Tract 1374.01, Los Angeles County, California",183750.0,06,037,137401,3
"Block Group 1, Census Tract 1374.01, Los Angeles County, California",106080.0,06,037,137401,1
"Block Group 1, Census Tract 1374.02, Los Angeles County, California",115625.0,06,037,137402,1
"Block Group 3, Census Tract 1374.02, Los Angeles County, California",128015.0,06,037,137402,3
"Block Group 1, Census Tract 1392, Los Angeles County, California",125134.0,06,037,139200,1
"Block Group 2, Census Tract 1392, Los Angeles County, California",86463.0,06,037,139200,2
"Block Group 1, Census Tract 5300.06, Los Angeles County, California",67900.0,06,037,530006,1
"Block Group 2, Census Tract 5306.01, Los Angeles County, California",84107.0,06,037,530601,2
"Block Group 1, Census Tract 5311.02, Los Angeles County, California",34226.0,06,037,531102,1
"Block Group 3, Census Tract 5316.02, Los Angeles County, California",26063.0,06,037,531602,3
"Block Group 2, Census Tract 5316.02, Los Angeles County, California",,06,037,531602,2
"Block Group 1, Census Tract 5317.02, Los Angeles County, California",78750.0,06,037,531702,1
"Block Group 2, Census Tract 5317.02, Los Angeles County, California",,06,037,531702,2
"Block Group 4, Census Tract 5317.02, Los Angeles County, California",53750.0,06,037,531702,4
"Block Group 2, Census Tract 5319.02, Los Angeles County, California",61389.0,06,037,531902,2
"Block Group 2, Census Tract 2147, Los Angeles County, California",96818.0,06,037,214700,2
"Block Group 2, Census Tract 2168, Los Angeles County, California",90139.0,06,037,216800,2
"Block Group 3, Census Tract 2168, Los Angeles County, California",75694.0,06,037,216800,3
"Block Group 4, Census Tract 2168, Los Angeles County, California",96111.0,06,037,216800,4
"Block Group 2, Census Tract 2172, Los Angeles County, California",64115.0,06,037,217200,2
"Block Group 3, Census Tract 2172, Los Angeles County, California",81215.0,06,037,217200,3
"Block Group 4, Census Tract 2172, Los Angeles County, California",63750.0,06,037,217200,4
"Block Group 1, Census Tract 2218.10, Los Angeles County, California",31667.0,06,037,221810,1
"Block Group 1, Census Tract 4033.19, Los Angeles County, California",107361.0,06,037,403319,1
"Block Group 4, Census Tract 4034.08, Los Angeles County, California",112344.0,06,037,403408,4
"Block Group 2, Census Tract 4034.08, Los Angeles County, California",125046.0,06,037,403408,2
"Block Group 5, Census Tract 4034.08, Los Angeles County, California",100625.0,06,037,403408,5
"Block Group 2, Census Tract 4049.02, Los Angeles County, California",76442.0,06,037,404902,2
"Block Group 1, Census Tract 4052.03, Los Angeles County, California",78615.0,06,037,405203,1
"Block Group 3, Census Tract 4054, Los Angeles County, California",79722.0,06,037,405400,3
"Block Group 1, Census Tract 4054, Los Angeles County, California",100363.0,06,037,405400,1
"Block Group 2, Census Tract 4061.02, Los Angeles County, California",133958.0,06,037,406102,2
"Block Group 3, Census Tract 4061.02, Los Angeles County, California",76061.0,06,037,406102,3
"Block Group 3, Census Tract 7017.01, Los Angeles County, California",,06,037,701701,3
"Block Group 1, Census Tract 7022.01, Los Angeles County, California",108750.0,06,037,702201,1
"Block Group 5, Census Tract 7022.01, Los Angeles County, California",103050.0,06,037,702201,5
"Block Group 2, Census Tract 7027, Los Angeles County, California",135150.0,06,037,702700,2
"Block Group 1, Census Tract 7027, Los Angeles County, California",136071.0,06,037,702700,1
"Block Group 3, Census Tract 7027, Los Angeles County, California",128833.0,06,037,702700,3
"Block Group 4, Census Tract 7027, Los Angeles County, California",143125.0,06,037,702700,4
"Block Group 2, Census Tract 7028.01, Los Angeles County, California",57326.0,06,037,702801,2
"Block Group 1, Census Tract 7028.01, Los Angeles County, California",60863.0,06,037,702801,1
"Block Group 3, Census Tract 7028.01, Los Angeles County, California",91563.0,06,037,702801,3
"Block Group 1, Census Tract 9012.05, Los Angeles County, California",70750.0,06,037,901205,1
"Block Group 3, Census Tract 1112.04, Los Angeles County, California",159313.0,06,037,111204,3
"Block Group 1, Census Tract 1112.04, Los Angeles County, California",208359.0,06,037,111204,1
"Block Group 4, Census Tract 5359.01, Los Angeles County, California",51563.0,06,037,535901,4
"Block Group 1, Census Tract 5359.01, Los Angeles County, California",96094.0,06,037,535901,1
"Block Group 2, Census Tract 5416.03, Los Angeles County, California",46838.0,06,037,541603,2
"Block Group 1, Census Tract 5416.04, Los Angeles County, California",60071.0,06,037,541604,1
"Block Group 2, Census Tract 5425.01, Los Angeles County, California",54250.0,06,037,542501,2
"Block Group 1, Census Tract 5425.01, Los Angeles County, California",59485.0,06,037,542501,1
"Block Group 4, Census Tract 5415, Los Angeles County, California",51406.0,06,037,541500,4
"Block Group 1, Census Tract 5424.01, Los Angeles County, California",51000.0,06,037,542401,1
"Block Group 2, Census Tract 5424.01, Los Angeles County, California",48723.0,06,037,542401,2
"Block Group 4, Census Tract 5424.01, Los Angeles County, California",45872.0,06,037,542401,4
"Block Group 2, Census Tract 5432.01, Los Angeles County, California",56360.0,06,037,543201,2
"Block Group 2, Census Tract 5436.02, Los Angeles County, California",82179.0,06,037,543602,2
"Block Group 1, Census Tract 5436.02, Los Angeles County, California",68140.0,06,037,543602,1
"Block Group 3, Census Tract 5512.02, Los Angeles County, California",66705.0,06,037,551202,3
"Block Group 2, Census Tract 5512.02, Los Angeles County, California",84784.0,06,037,551202,2
"Block Group 1, Census Tract 5536.02, Los Angeles County, California",63299.0,06,037,553602,1
"Block Group 1, Census Tract 2321.20, Los Angeles County, California",28906.0,06,037,232120,1
"Block Group 2, Census Tract 2321.20, Los Angeles County, California",38167.0,06,037,232120,2
"Block Group 1, Census Tract 2328, Los Angeles County, California",36818.0,06,037,232800,1
"Block Group 1, Census Tract 2346, Los Angeles County, California",30000.0,06,037,234600,1
"Block Group 3, Census Tract 2346, Los Angeles County, California",51603.0,06,037,234600,3
"Block Group 2, Census Tract 2346, Los Angeles County, California",71111.0,06,037,234600,2
"Block Group 4, Census Tract 2379, Los Angeles County, California",45429.0,06,037,237900,4
"Block Group 3, Census Tract 2379, Los Angeles County, California",68958.0,06,037,237900,3
"Block Group 1, Census Tract 4602, Los Angeles County, California",121161.0,06,037,460200,1
"Block Group 5, Census Tract 4602, Los Angeles County, California",150000.0,06,037,460200,5
"Block Group 2, Census Tract 4602, Los Angeles County, California",,06,037,460200,2
"Block Group 2, Census Tract 1034, Los Angeles County, California",110447.0,06,037,103400,2
"Block Group 3, Census Tract 1034, Los Angeles County, California",145949.0,06,037,103400,3
"Block Group 4, Census Tract 1034, Los Angeles County, California",87542.0,06,037,103400,4
"Block Group 1, Census Tract 1034, Los Angeles County, California",61349.0,06,037,103400,1
"Block Group 2, Census Tract 5517, Los Angeles County, California",61500.0,06,037,551700,2
"Block Group 4, Census Tract 5517, Los Angeles County, California",35117.0,06,037,551700,4
"Block Group 5, Census Tract 5517, Los Angeles County, California",80750.0,06,037,551700,5
"Block Group 3, Census Tract 5517, Los Angeles County, California",73462.0,06,037,551700,3
"Block Group 3, Census Tract 5357.01, Los Angeles County, California",59583.0,06,037,535701,3
"Block Group 2, Census Tract 5357.01, Los Angeles County, California",43636.0,06,037,535701,2
"Block Group 1, Census Tract 5357.01, Los Angeles County, California",66250.0,06,037,535701,1
"Block Group 2, Census Tract 5360, Los Angeles County, California",51286.0,06,037,536000,2
"Block Group 1, Census Tract 5360, Los Angeles County, California",42000.0,06,037,536000,1
"Block Group 1, Census Tract 5361.02, Los Angeles County, California",82417.0,06,037,536102,1
"Block Group 3, Census Tract 5361.02, Los Angeles County, California",62614.0,06,037,536102,3
"Block Group 2, Census Tract 5361.02, Los Angeles County, California",25694.0,06,037,536102,2
"Block Group 1, Census Tract 1397.03, Los Angeles County, California",124830.0,06,037,139703,1
"Block Group 1, Census Tract 1416, Los Angeles County, California",141875.0,06,037,141600,1
"Block Group 3, Census Tract 1416, Los Angeles County, California",216389.0,06,037,141600,3
"Block Group 1, Census Tract 4308.01, Los Angeles County, California",167541.0,06,037,430801,1
"Block Group 1, Census Tract 4308.03, Los Angeles County, California",57235.0,06,037,430803,1
"Block Group 1, Census Tract 5039.01, Los Angeles County, California",110750.0,06,037,503901,1
"Block Group 2, Census Tract 5039.01, Los Angeles County, California",96250.0,06,037,503901,2
"Block Group 3, Census Tract 5301.02, Los Angeles County, California",51959.0,06,037,530102,3
"Block Group 4, Census Tract 5301.02, Los Angeles County, California",16265.0,06,037,530102,4
"Block Group 2, Census Tract 5301.02, Los Angeles County, California",41726.0,06,037,530102,2
"Block Group 1, Census Tract 5301.02, Los Angeles County, California",94375.0,06,037,530102,1
"Block Group 2, Census Tract 1046.10, Los Angeles County, California",79250.0,06,037,104610,2
"Block Group 1, Census Tract 1046.10, Los Angeles County, California",58750.0,06,037,104610,1
"Block Group 1, Census Tract 1065.10, Los Angeles County, California",69886.0,06,037,106510,1
"Block Group 1, Census Tract 1066.41, Los Angeles County, California",110357.0,06,037,106641,1
"Block Group 2, Census Tract 1132.13, Los Angeles County, California",80481.0,06,037,113213,2
"Block Group 2, Census Tract 1132.33, Los Angeles County, California",44856.0,06,037,113233,2
"Block Group 2, Census Tract 1133.03, Los Angeles County, California",93802.0,06,037,113303,2
"Block Group 1, Census Tract 9200.28, Los Angeles County, California",119744.0,06,037,920028,1
"Block Group 2, Census Tract 9200.34, Los Angeles County, California",49904.0,06,037,920034,2
"Block Group 1, Census Tract 9200.34, Los Angeles County, California",103594.0,06,037,920034,1
"Block Group 1, Census Tract 9203.12, Los Angeles County, California",135577.0,06,037,920312,1
"Block Group 3, Census Tract 9203.30, Los Angeles County, California",15833.0,06,037,920330,3
"Block Group 2, Census Tract 9203.30, Los Angeles County, California",125929.0,06,037,920330,2
"Block Group 2, Census Tract 9302, Los Angeles County, California",,06,037,930200,2
"Block Group 1, Census Tract 9302, Los Angeles County, California",,06,037,930200,1
"Block Group 3, Census Tract 5400, Los Angeles County, California",49821.0,06,037,540000,3
"Block Group 4, Census Tract 5400, Los Angeles County, California",66250.0,06,037,540000,4
"Block Group 3, Census Tract 5409.02, Los Angeles County, California",,06,037,540902,3
"Block Group 1, Census Tract 5409.02, Los Angeles County, California",85515.0,06,037,540902,1
"Block Group 4, Census Tract 5409.02, Los Angeles County, California",,06,037,540902,4
"Block Group 1, Census Tract 5415, Los Angeles County, California",41741.0,06,037,541500,1
"Block Group 2, Census Tract 2212.20, Los Angeles County, California",51250.0,06,037,221220,2
"Block Group 1, Census Tract 2218.20, Los Angeles County, California",,06,037,221820,1
"Block Group 1, Census Tract 2240.10, Los Angeles County, California",25638.0,06,037,224010,1
"Block Group 2, Census Tract 4635, Los Angeles County, California",174286.0,06,037,463500,2
"Block Group 1, Census Tract 4635, Los Angeles County, California",81026.0,06,037,463500,1
"Block Group 1, Census Tract 5776.02, Los Angeles County, California",81722.0,06,037,577602,1
"Block Group 1, Census Tract 6002.01, Los Angeles County, California",38512.0,06,037,600201,1
"Block Group 2, Census Tract 6002.01, Los Angeles County, California",34464.0,06,037,600201,2
"Block Group 1, Census Tract 6008.01, Los Angeles County, California",,06,037,600801,1
"Block Group 4, Census Tract 6008.01, Los Angeles County, California",101813.0,06,037,600801,4
"Block Group 3, Census Tract 4037.22, Los Angeles County, California",56439.0,06,037,403722,3
"Block Group 1, Census Tract 4616, Los Angeles County, California",30817.0,06,037,461600,1
"Block Group 3, Census Tract 4616, Los Angeles County, California",78295.0,06,037,461600,3
"Block Group 4, Census Tract 4616, Los Angeles County, California",,06,037,461600,4
"Block Group 1, Census Tract 2912.10, Los Angeles County, California",59000.0,06,037,291210,1
"Block Group 3, Census Tract 2912.10, Los Angeles County, California",53281.0,06,037,291210,3
"Block Group 2, Census Tract 2932.02, Los Angeles County, California",50509.0,06,037,293202,2
"Block Group 1, Census Tract 2932.02, Los Angeles County, California",32214.0,06,037,293202,1
"Block Group 3, Census Tract 2932.02, Los Angeles County, California",40710.0,06,037,293202,3
"Block Group 1, Census Tract 5764.02, Los Angeles County, California",46053.0,06,037,576402,1
"Block Group 2, Census Tract 5764.02, Los Angeles County, California",39744.0,06,037,576402,2
"Block Group 1, Census Tract 5767, Los Angeles County, California",71696.0,06,037,576700,1
"Block Group 3, Census Tract 5767, Los Angeles County, California",66550.0,06,037,576700,3
"Block Group 2, Census Tract 5767, Los Angeles County, California",78663.0,06,037,576700,2
"Block Group 5, Census Tract 5770, Los Angeles County, California",,06,037,577000,5
"Block Group 1, Census Tract 5770, Los Angeles County, California",51023.0,06,037,577000,1
"Block Group 4, Census Tract 5770, Los Angeles County, California",107670.0,06,037,577000,4
"Block Group 4, Census Tract 5990, Los Angeles County, California",64815.0,06,037,599000,4
"Block Group 2, Census Tract 5990, Los Angeles County, California",,06,037,599000,2
"Block Group 3, Census Tract 5990, Los Angeles County, California",77288.0,06,037,599000,3
"Block Group 3, Census Tract 4047.01, Los Angeles County, California",67778.0,06,037,404701,3
"Block Group 2, Census Tract 4047.03, Los Angeles County, California",56894.0,06,037,404703,2
"Block Group 1, Census Tract 4051.01, Los Angeles County, California",73487.0,06,037,405101,1
"Block Group 2, Census Tract 4051.01, Los Angeles County, California",81397.0,06,037,405101,2
"Block Group 3, Census Tract 4056, Los Angeles County, California",94792.0,06,037,405600,3
"Block Group 3, Census Tract 5435.02, Los Angeles County, California",101446.0,06,037,543502,3
"Block Group 1, Census Tract 5435.02, Los Angeles County, California",52692.0,06,037,543502,1
"Block Group 4, Census Tract 5501, Los Angeles County, California",79595.0,06,037,550100,4
"Block Group 5, Census Tract 5501, Los Angeles County, California",70789.0,06,037,550100,5
"Block Group 2, Census Tract 5501, Los Angeles County, California",70037.0,06,037,550100,2
"Block Group 1, Census Tract 5501, Los Angeles County, California",65417.0,06,037,550100,1
"Block Group 2, Census Tract 1246, Los Angeles County, California",59967.0,06,037,124600,2
"Block Group 2, Census Tract 1283.02, Los Angeles County, California",46979.0,06,037,128302,2
"Block Group 1, Census Tract 1283.02, Los Angeles County, California",45795.0,06,037,128302,1
"Block Group 4, Census Tract 1287.02, Los Angeles County, California",62528.0,06,037,128702,4
"Block Group 1, Census Tract 5032.02, Los Angeles County, California",68958.0,06,037,503202,1
"Block Group 3, Census Tract 5032.02, Los Angeles County, California",67825.0,06,037,503202,3
"Block Group 2, Census Tract 5032.02, Los Angeles County, California",,06,037,503202,2
"Block Group 3, Census Tract 5035.01, Los Angeles County, California",66319.0,06,037,503501,3
"Block Group 1, Census Tract 5035.01, Los Angeles County, California",83646.0,06,037,503501,1
"Block Group 2, Census Tract 5035.02, Los Angeles County, California",106875.0,06,037,503502,2
"Block Group 1, Census Tract 5035.02, Los Angeles County, California",76681.0,06,037,503502,1
"Block Group 1, Census Tract 5041.02, Los Angeles County, California",,06,037,504102,1
"Block Group 2, Census Tract 1173.01, Los Angeles County, California",99886.0,06,037,117301,2
"Block Group 2, Census Tract 1174.04, Los Angeles County, California",88984.0,06,037,117404,2
"Block Group 1, Census Tract 1174.04, Los Angeles County, California",123407.0,06,037,117404,1
"Block Group 3, Census Tract 2731, Los Angeles County, California",96991.0,06,037,273100,3
"Block Group 1, Census Tract 2731, Los Angeles County, California",89000.0,06,037,273100,1
"Block Group 2, Census Tract 2653.03, Los Angeles County, California",27991.0,06,037,265303,2
"Block Group 1, Census Tract 2653.03, Los Angeles County, California",17250.0,06,037,265303,1
"Block Group 1, Census Tract 2674.02, Los Angeles County, California",85425.0,06,037,267402,1
"Block Group 2, Census Tract 2674.02, Los Angeles County, California",92232.0,06,037,267402,2
"Block Group 2, Census Tract 8001.01, Los Angeles County, California",129432.0,06,037,800101,2
